SampleID,Index,OlinkID,UniProt,Assay,MissingFreq,Panel,Panel_Version,PlateID,QC_Warning,MaxLOD,LOD,NPX,Olink_NPX_Signature_Version,Normalization,Project,Olink NPX Signature Version,QC Deviation Inc Ctrl,QC Deviation Det Ctrl,Adj_factor,AssayFlag
243,18,OID00552,P78423,CX3CL1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.403132021,-0.702742873,3.816570156,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,-0.201167303,FALSO
243,18,OID00553,Q07011,TNFRSF9,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.482535235,0.589550822,6.2078989,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,0.223341486,FALSO
243,18,OID00554,P20783,NT-3,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.31699903,-0.397146978,1.546891464,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,0.020034698,FALSO
243,18,OID00555,O43508,TWEAK,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.117101628,-0.169110372,9.114583194,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,0.052209994,FALSO
243,18,OID00556,P78556,CCL20,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.392136379,0.348601404,7.086429338,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,0.070965696,FALSO
243,18,OID00557,P50225,ST1A1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.876449724,1.375036397,7.922631103,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,0.622866029,FALSO
243,18,OID00558,O95630,STAMBP,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.30034568,-0.110545192,8.725926909,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,-0.29824353,FALSO
243,18,OID00559,P05113,IL5,0.588888889,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.783138318,0.324149255,-0.475980869,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,-0.336593741,FALSO
243,18,OID00560,P00813,ADA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.013650106,-0.099706925,6.674977779,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,-0.006498308,FALSO
243,18,OID00561,P01374,TNFB,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.9080352,1.038127538,4.413966787,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,0.255009431,FALSO
243,18,OID00562,P09603,CSF-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.437045898,0.288017946,10.20728676,,IPC Normalized,plate2,1.13.0,-0.069439888,0.012770653,-0.033620521,FALSO
246,30,OID00471,P10145,IL8,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.741931805,0.522546779,7.122529842,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.097821698,FALSO
246,30,OID00472,P15692,VEGFA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.924142594,0.748691046,11.8345337,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.050209234,FALSO
246,30,OID05124,P01732,CD8A,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.19367687,-0.290215053,5.150044971,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.006134438,FALSO
246,30,OID00474,P80098,MCP-3,0.111111111,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.914533764,0.803301392,3.762762338,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.013815931,FALSO
246,30,OID00475,P39905,GDNF,0.066666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.797383627,0.687162871,2.150504326,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.012462191,FALSO
246,30,OID00476,Q9H5V8,CDCP1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.342322803,-0.437889759,5.960188541,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.004104382,FALSO
246,30,OID00477,Q9BZW8,CD244,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.149015097,1.067514559,7.504209196,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.048282136,FALSO
246,30,OID00478,P13232,IL7,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.1367828,0.184438946,1.699113415,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.15700102,FALSO
246,30,OID00479,O00300,OPG,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.004460681,0.00776534,11.43397598,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.10997784,FALSO
246,30,OID00480,P01137,LAP TGF-beta-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.365587798,-0.163216016,6.232392576,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.41483918,FALSO
246,30,OID00481,P00749,uPA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.098888009,0.069212654,10.36208064,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.078904391,FALSO
246,30,OID00482,P05231,IL6,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.431386109,0.143471403,3.829223404,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.17262155,FALSO
246,30,OID00483,Q9P0M4,IL-17C,0.133333333,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.867903084,0.633036825,1.542267327,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.110759467,FALSO
246,30,OID00484,P13500,MCP-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.518600278,0.51487112,12.94913923,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.113324924,FALSO
246,30,OID00485,Q16552,IL-17A,0.155555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.399757987,0.233765111,1.639812851,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.051338318,FALSO
246,30,OID00486,O14625,CXCL11,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.804642681,0.477243089,9.190507124,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.20457008,FALSO
246,30,OID00487,O15169,AXIN1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.482045731,-0.519840893,-0.131105784,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.059055055,FALSO
246,30,OID00488,P50591,TRAIL,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.429123645,0.608846568,7.966220323,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.294970398,FALSO
246,30,OID00489,Q9UHF4,IL-20RA,0.366666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.484517861,0.363130489,1.765337501,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.005021442,FALSO
246,30,OID00490,Q07325,CXCL9,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.747722948,0.653816385,8.441669986,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.027773693,FALSO
246,30,OID00491,P28325,CST5,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.212223131,-0.077997613,6.898661991,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.179352669,FALSO
246,30,OID00492,P14784,IL-2RB,0.766666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.943674687,0.830319427,0.716539393,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.012281423,FALSO
246,30,OID00493,P01583,IL-1 alpha,0.855555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.511497088,0.524216456,1.792582291,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.12963003,FALSO
246,30,OID00494,P13725,OSM,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.319855069,0.471706384,6.500722046,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.264892568,FALSO
246,30,OID00495,P60568,IL2,1,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.695485418,0.561510914,-0.418862065,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.013348966,VERO
246,30,OID00496,P09341,CXCL1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.825625148,1.621779778,9.590102277,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.060401383,FALSO
246,30,OID00497,Q969D9,TSLP,0.755555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.228405221,1.07096655,0.75550207,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.026053046,FALSO
246,30,OID00498,P13236,CCL4,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.484180808,-0.397847631,7.912051981,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.183140286,FALSO
246,30,OID00499,P30203,CD6,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.212999258,-0.177689199,6.953245155,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.279804711,FALSO
246,30,OID00500,P21583,SCF,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.506899204,0.497564421,9.982901901,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.107483045,FALSO
246,30,OID00501,Q14116,IL18,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.175125751,-0.379640822,10.57423951,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.101467888,FALSO
246,30,OID00502,Q13291,SLAMF1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.698914111,0.39185107,3.784308948,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.186368276,FALSO
246,30,OID00503,P01135,TGF-alpha,0.044444444,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-1.615994226,-1.760169357,3.526120862,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.070220265,FALSO
246,30,OID00504,Q99616,MCP-4,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.610934099,0.638495455,17.08985008,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.146479733,FALSO
246,30,OID00505,P51671,CCL11,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.091950401,-0.264372522,7.487642154,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.247883253,FALSO
246,30,OID00506,O43557,TNFSF14,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.173663974,0.165491086,5.362914377,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.101916647,FALSO
246,30,OID00507,Q9GZV9,FGF-23,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.300240161,0.080701394,3.411268597,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.106893556,FALSO
246,30,OID00508,Q13651,IL-10RA,0.088888889,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.212379092,-0.171724272,0.190659042,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.27323214,FALSO
246,30,OID00509,P12034,FGF-5,0.533333333,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.13063276,0.024112669,-0.035501625,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.002700608,FALSO
246,30,OID00510,P03956,MMP-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.546270361,-0.422456656,10.02209399,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.219367174,FALSO
246,30,OID00511,P42702,LIF-R,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.749973326,0.345705477,5.512275211,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.282542156,FALSO
246,30,OID00512,Q9NSA1,FGF-21,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.21565422,0.098274557,4.705831356,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.416157657,FALSO
246,30,OID00513,Q99731,CCL19,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.552478122,1.231504894,12.75250478,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.183044304,FALSO
246,30,OID00514,Q13261,IL-15RA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.106724306,-0.359014717,1.002561732,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.147862146,FALSO
246,30,OID00515,Q08334,IL-10RB,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.062247746,-0.113135197,7.41588731,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.067542994,FALSO
246,30,OID00516,Q8N6P7,IL-22 RA1,0.177777778,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.843656476,0.407570538,1.63821432,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.312468704,FALSO
246,30,OID00517,Q13478,IL-18R1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.114801519,-0.171405854,10.01140652,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.17730632,FALSO
246,30,OID00518,Q9NZQ7,PD-L1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.103058614,0.452173653,7.709915542,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.522030186,FALSO
246,30,OID00519,P01138,Beta-NGF,1,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.468604414,0.438431737,-0.258559848,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.085871947,VERO
246,30,OID00520,P42830,CXCL5,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.543974867,0.318866333,11.54984589,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.107542119,FALSO
246,30,OID00521,O14788,TRANCE,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.779417821,0.579203223,6.739716379,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.077894395,FALSO
246,30,OID00522,P14210,HGF,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.475782378,0.504906983,11.07457657,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.145314157,FALSO
246,30,OID00523,P29460,IL-12B,0.044444444,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-1.662402681,-1.729047825,8.707500051,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.006372697,FALSO
246,30,OID00524,Q13007,IL-24,0.766666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.537843325,0.517684238,-0.001127981,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.097283527,FALSO
246,30,OID00525,P35225,IL13,0.633333333,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.702329398,0.680362149,0.495678507,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.098796475,FALSO
246,30,OID00526,Q5T4W7,ARTN,0.544444444,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.121903974,0.032054913,0.514587444,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.019195396,FALSO
246,30,OID00527,P09238,MMP-10,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.469474516,0.318756299,9.274286155,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.034656024,FALSO
246,30,OID00528,P22301,IL10,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.564582317,0.433475586,2.854973721,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.013124234,FALSO
246,30,OID05548,P01375,TNF,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.012726997,0.017931166,3.489035499,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.112044253,FALSO
246,30,OID00530,P55773,CCL23,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.423858293,-0.095109062,12.00016662,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.403826192,FALSO
246,30,OID00531,P06127,CD5,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.125230217,0.021817019,6.52155736,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.005698419,FALSO
246,30,OID00532,P10147,CCL3,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.225198193,-0.352835075,7.516608354,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.025600703,FALSO
246,30,OID00533,P49771,Flt3L,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.019216591,-0.024471136,11.06193901,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.100940572,FALSO
246,30,OID00534,P80162,CXCL6,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.293338452,-0.553537304,9.274799678,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.159538481,FALSO
246,30,OID00535,P02778,CXCL10,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.569851986,1.792252721,10.74050507,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.360680452,FALSO
246,30,OID00536,Q13541,4E-BP1,0.111111111,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.834718943,1.557398587,1.394016443,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.133692757,FALSO
246,30,OID00537,Q9NYY1,IL-20,0.922222222,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.435886821,0.242072729,-0.135278066,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.078430064,VERO
246,30,OID00538,Q8IXJ6,SIRT2,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.060498029,-0.423134566,4.07689577,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.375827974,FALSO
246,30,OID00539,Q9NRJ3,CCL28,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.073380684,-0.852428585,3.205628165,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.673946402,FALSO
246,30,OID01213,Q8NFT8,DNER,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.912041353,0.490502516,9.431328535,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.296540857,FALSO
246,30,OID00541,P80511,EN-RAGE,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.456130918,-0.066444109,2.660461918,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.406782253,FALSO
246,30,OID00542,P25942,CD40,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.803683671,0.587889372,12.46170331,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.09298415,FALSO
246,30,OID00543,O95760,IL33,0.866666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.156280099,4.02201E-05,-0.80131641,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.046501339,VERO
246,30,OID05547,P01579,IFN-gamma,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,1.918490127,2.039748354,7.70081132,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.266577235,FALSO
246,30,OID00545,O95750,FGF-19,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.516252316,0.420651109,9.437362405,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.021405467,FALSO
246,30,OID00546,P05112,IL4,0.666666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.023455717,0.040876464,-0.237012819,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.124477453,FALSO
246,30,OID00547,P15018,LIF,0.855555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.247327391,0.112377817,4.067203758,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.023372716,FALSO
246,30,OID00548,Q99748,NRTN,0.211111111,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.010391308,-0.18232921,0.359810289,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.065564595,FALSO
246,30,OID00549,P80075,MCP-2,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.773800157,0.644116303,10.47196474,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.007477077,FALSO
246,30,OID00550,Q14790,CASP-8,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.552508102,0.35463281,5.803510283,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.080136584,FALSO
246,30,OID00551,O15444,CCL25,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.077247882,-0.120043989,6.318711166,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.062227311,FALSO
246,30,OID00552,P78423,CX3CL1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.403132021,-0.702742873,5.549548853,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,-0.201167303,FALSO
246,30,OID00553,Q07011,TNFRSF9,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.482535235,0.589550822,6.467636515,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.223341486,FALSO
246,30,OID00554,P20783,NT-3,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.31699903,-0.397146978,1.759715816,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.020034698,FALSO
246,30,OID00555,O43508,TWEAK,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,-0.117101628,-0.169110372,10.24978031,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.052209994,FALSO
246,30,OID00556,P78556,CCL20,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Warning,0.392136379,0.348601404,7.677822562,,IPC Normalized,plate2,1.13.0,-0.174550056,0.379740715,0.070965696,FALSO
